60
0,36 0
0,1234 0
121,134 25
298,330 28
24,39 42
458,475 100
967,988 95
371,388 5
642,666 48
730,751 93
78,93 20
815,834 54
193,206 23
79,99 7
186,215 61
431,437 78
846,856 6
251,263 53
152,183 95
328,337 1
686,704 86
1155,1179 17
253,278 32
255,260 26
725,732 27
185,200 92
140,159 78
631,647 97
124,129 4
290,320 4
99,115 14
614,633 34
649,663 99
139,162 53
524,539 24
111,129 5
51,69 92
600,622 24
197,221 100
732,757 15
118,146 38
366,387 62
404,426 77
282,294 45
481,507 91
220,249 42
232,263 86
37,48 30
327,358 10
791,801 72
893,925 5
438,457 16
1062,1089 25
747,769 69
389,407 22
2,19 92
209,221 64
598,608 38
552,575 14
67,87 57
0.0 37.0 21.4 55.1 26.3 53.4 78.5 23.3 42.7 40.4 40.0 41.4 43.3 50.6 39.4 69.9 14.2 52.1 51.4 29.4 72.9 68.0 27.9 29.4 8.8 68.5 5.6 38.0 24.4 61.0 78.6 3.0 72.1 13.2 32.2 68.3 50.4 28.7 3.2 59.6 65.3 52.9 76.8 54.5 67.3 33.1 39.4 12.3 76.8 49.7 81.0 16.8 66.1 20.5 59.1 62.9 37.3 32.8 42.4 26.6 
41.2 0.0 20.5 32.6 36.6 24.1 63.6 55.9 53.5 50.5 21.0 56.9 21.1 26.7 29.9 35.7 28.4 15.1 58.8 61.7 40.4 32.6 55.1 24.8 28.2 60.7 35.1 7.2 43.0 60.8 68.2 39.3 37.6 39.8 39.4 63.5 28.2 55.3 36.2 26.2 32.3 25.9 41.9 24.0 35.6 27.0 4.9 44.5 39.9 37.0 62.5 37.9 29.2 21.0 34.3 54.1 20.6 16.8 43.2 13.5 
22.1 20.6 0.0 34.0 17.3 32.1 77.9 44.2 35.7 32.7 34.2 37.9 36.2 29.3 20.3 56.2 21.4 34.0 61.7 50.3 60.7 53.1 46.8 29.6 14.1 71.5 17.3 25.1 22.6 67.9 80.5 22.6 58.2 19.7 21.6 73.0 44.1 47.3 22.2 38.8 44.3 43.9 56.0 43.4 55.7 14.2 24.7 25.2 59.7 30.6 78.3 30.8 47.2 0.8 51.8 65.1 32.2 11.4 28.8 7.0 
57.3 35.8 35.9 0.0 36.1 11.4 94.4 78.2 42.1 39.9 53.5 48.3 53.1 5.8 18.1 55.2 54.0 30.7 90.6 84.3 61.8 50.3 80.6 56.3 48.1 93.0 50.4 39.6 44.2 93.4 99.9 55.8 56.1 49.2 33.7 96.0 59.4 81.1 56.2 19.0 20.0 55.5 31.4 51.6 59.1 23.2 36.5 55.5 48.9 13.0 92.1 64.0 34.1 34.8 63.5 86.4 53.2 23.0 28.4 31.2 
26.4 37.7 17.5 40.7 0.0 39.6 95.0 48.8 18.7 15.8 51.4 20.6 53.5 33.8 18.0 72.1 34.3 48.1 75.4 54.5 77.1 68.6 54.2 45.8 24.4 87.9 20.7 42.1 8.1 83.0 97.2 25.4 73.9 15.1 5.9 88.9 61.5 55.1 28.9 48.0 52.3 61.2 64.7 60.3 72.3 13.7 41.3 21.1 73.4 26.6 95.6 41.6 59.6 17.2 69.1 81.6 49.4 21.7 16.1 23.3 
56.3 27.6 32.9 13.0 43.6 0.0 83.7 75.5 49.6 47.1 44.2 55.2 43.4 7.6 23.0 43.8 49.4 19.5 82.9 81.6 50.4 38.9 76.6 48.9 45.4 83.1 49.4 30.5 47.7 84.5 89.6 54.7 44.7 50.2 38.7 86.4 49.2 76.9 53.8 8.9 12.7 44.8 25.1 40.6 47.7 25.8 27.2 56.3 38.3 22.5 81.1 59.4 23.4 32.9 52.6 76.6 44.4 20.8 36.1 27.2 
78.7 65.9 80.6 98.6 97.0 87.8 0.0 78.3 113.6 110.6 43.9 115.2 42.7 88.9 93.2 48.1 64.5 64.6 41.3 80.3 42.6 52.6 70.0 49.9 73.6 15.0 81.4 56.4 98.3 28.5 9.6 81.5 49.3 89.7 99.5 19.9 35.3 69.1 75.5 80.2 84.8 38.9 86.6 43.2 40.8 89.4 58.9 90.8 64.0 100.7 7.7 63.9 69.8 77.8 31.1 17.1 45.6 79.8 105.6 73.3 
28.3 58.3 48.8 79.9 52.3 77.0 80.7 0.0 62.8 61.0 50.6 59.8 54.3 73.5 62.7 83.5 27.5 70.7 41.5 6.1 84.8 82.8 9.4 38.2 30.2 65.2 28.7 54.4 44.8 54.2 75.5 23.5 85.8 33.9 54.5 63.1 59.3 10.5 22.0 80.7 86.7 63.8 97.5 67.1 79.1 56.4 56.8 29.2 93.4 73.0 82.8 19.2 84.9 43.3 67.8 61.2 47.9 55.5 64.9 48.2 
44.6 58.3 37.8 42.9 19.0 50.2 115.2 63.7 0.0 3.0 69.9 6.7 71.8 42.3 26.9 87.9 52.6 62.7 93.4 67.9 93.4 83.9 69.7 64.6 42.7 106.7 37.3 59.6 18.3 101.6 116.0 41.0 89.5 29.6 14.2 107.6 79.7 70.6 45.7 58.6 61.5 78.9 73.5 77.6 89.0 26.9 58.4 33.5 86.9 29.3 114.0 59.0 72.3 35.8 87.1 100.4 68.0 37.0 13.7 41.0 
40.8 54.5 33.5 43.7 17.1 51.2 111.5 62.1 5.7 0.0 66.9 8.3 68.8 39.9 24.2 84.9 49.9 59.8 90.8 66.2 90.4 81.0 67.6 61.7 40.0 103.8 34.9 56.6 16.2 98.8 113.0 38.8 86.6 27.5 11.2 104.8 76.7 68.6 43.3 56.1 59.1 75.9 71.1 74.6 86.0 23.9 55.3 31.7 84.1 27.3 111.0 56.6 69.5 32.8 84.0 97.5 65.0 34.0 11.6 38.0 
41.9 25.0 35.8 56.8 54.3 47.6 44.2 51.3 73.9 68.9 0.0 71.9 3.6 47.6 49.6 33.0 26.2 28.6 40.2 55.4 34.3 33.0 46.4 12.3 32.8 39.7 41.1 13.8 55.7 40.3 47.6 43.0 35.4 48.6 55.7 42.5 10.5 46.1 37.6 44.0 49.8 13.3 56.7 16.6 28.5 45.4 17.0 51.2 44.8 57.7 44.1 31.5 40.5 34.2 19.1 33.1 2.7 36.1 61.6 29.3 
44.6 61.5 42.1 51.0 20.7 60.1 118.8 64.3 9.3 13.3 76.0 0.0 74.1 48.1 32.2 91.9 52.6 67.2 92.7 64.6 97.2 88.2 67.3 65.6 42.7 107.4 36.4 62.6 17.3 101.6 117.0 39.2 93.7 28.1 17.6 108.1 82.0 68.3 44.5 64.2 67.3 81.7 79.4 80.8 92.6 31.2 61.6 30.9 91.8 35.7 116.1 58.1 77.4 37.8 89.7 101.3 69.9 41.0 19.9 43.9 
45.8 24.6 37.3 57.1 54.7 47.2 46.3 54.6 72.0 73.8 8.1 77.3 0.0 47.3 50.5 29.3 29.7 26.7 42.5 59.1 30.6 29.5 50.0 16.0 35.9 39.8 44.2 13.8 58.1 41.5 47.1 46.3 31.7 51.4 57.5 43.0 7.9 49.8 41.1 42.5 48.1 9.7 54.4 12.9 24.8 46.7 16.6 54.3 41.4 58.1 42.3 35.2 37.9 36.3 16.0 33.2 6.4 37.0 63.0 30.9 
