60
0,1327 0
207,242 98
0,13 80
124,129 80
465,488 57
571,594 55
352,364 41
244,256 31
613,641 84
110,119 99
975,992 50
661,687 75
717,737 17
444,466 56
230,253 68
775,796 92
792,817 78
42,54 57
382,406 7
706,728 51
138,172 19
157,184 47
401,421 27
520,544 46
96,110 30
138,145 21
559,576 78
76,102 23
194,219 77
4,20 94
313,329 94
537,546 24
843,868 69
22,42 73
362,375 42
212,230 94
653,668 94
478,495 79
71,96 17
322,354 82
252,265 12
301,316 67
96,114 98
26,47 41
614,647 27
588,618 29
277,296 16
256,275 92
1199,1232 36
891,925 65
167,181 12
1017,1046 38
181,197 17
341,355 12
584,596 38
187,215 100
811,829 87
553,575 15
496,517 86
1096,1118 45
0.0 71.9 33.2 44.5 57.8 45.8 16.2 35.0 23.2 28.9 62.2 53.6 23.4 7.8 39.1 64.9 63.4 58.7 43.3 26.0 16.3 51.3 73.8 28.0 37.4 64.1 41.5 10.7 67.3 35.1 61.3 80.7 63.8 60.2 4.6 48.2 60.1 38.2 33.5 13.9 19.0 33.4 54.2 22.4 33.1 4.3 19.2 32.7 58.1 18.4 28.7 26.1 49.4 44.9 16.3 63.6 56.8 68.8 75.5 67.2 
75.7 0.0 38.7 75.1 110.4 50.4 85.4 104.5 49.3 82.6 121.6 115.9 64.2 71.6 74.5 77.1 13.8 23.0 92.5 53.3 57.0 37.1 122.7 48.6 40.8 121.7 35.1 62.4 10.3 55.9 106.0 75.1 8.2 49.9 74.7 107.9 92.1 33.7 45.5 85.8 62.1 46.0 17.8 92.3 96.5 76.2 89.0 98.9 19.0 53.4 98.2 50.7 44.0 103.6 66.7 85.8 111.9 108.4 81.1 4.8 
35.9 39.6 0.0 48.4 78.0 31.4 47.3 66.4 11.1 48.4 87.0 80.1 29.9 33.5 45.4 60.5 31.3 28.3 60.3 20.2 19.1 27.3 92.4 14.7 16.0 87.8 14.2 24.0 34.5 28.2 76.6 69.0 30.6 42.1 36.2 72.8 67.2 5.0 16.2 47.0 26.0 16.7 21.0 53.9 59.8 37.5 50.8 61.9 26.3 14.7 60.0 16.8 29.9 68.6 30.5 65.0 78.7 81.4 68.9 34.0 
46.2 79.2 51.1 0.0 37.1 25.0 58.0 50.4 40.6 73.4 50.7 48.2 22.6 52.0 5.6 21.7 74.7 52.8 21.1 59.7 49.5 38.5 47.7 33.7 63.3 49.6 41.5 47.8 65.8 20.5 30.9 40.6 69.4 33.3 48.9 39.5 18.8 50.2 32.9 48.9 28.1 32.3 60.3 44.6 36.4 45.5 59.5 73.7 56.1 43.3 46.8 57.3 31.9 35.6 58.2 19.1 39.6 33.7 32.5 71.9 
62.6 111.9 79.1 41.8 0.0 61.7 62.9 36.9 67.7 82.6 14.9 18.0 48.1 65.1 36.1 50.2 107.9 89.0 17.9 81.8 70.8 75.1 16.0 63.8 90.0 12.8 75.5 66.5 101.7 54.4 12.0 69.7 104.0 70.2 60.1 13.4 28.8 81.4 65.4 52.3 52.2 64.9 94.2 41.7 26.8 55.8 62.3 73.3 91.7 67.5 38.4 80.7 68.7 14.3 74.1 39.8 4.1 20.2 58.2 106.8 
46.2 52.5 35.5 28.6 64.5 0.0 62.0 66.4 29.2 71.6 74.5 70.6 24.5 51.1 25.7 29.7 51.7 27.8 44.5 48.9 41.9 13.5 72.8 20.7 47.5 73.9 19.7 43.3 40.9 11.3 55.9 38.1 45.4 14.4 50.4 62.0 41.7 31.1 16.1 56.1 27.1 15.7 37.0 56.8 54.4 48.8 64.6 78.5 31.4 34.4 61.2 45.8 6.9 57.8 53.5 36.3 63.9 58.0 37.5 47.6 
19.6 86.6 47.3 58.3 65.5 66.6 0.0 31.3 38.5 19.8 63.5 54.0 38.8 13.7 52.4 79.3 75.6 74.2 51.8 34.3 28.4 67.5 78.9 44.1 47.4 66.2 57.2 23.2 81.9 51.1 69.0 96.1 77.2 76.4 11.8 51.0 71.5 52.4 49.7 10.7 35.0 49.6 68.1 21.4 36.1 13.2 3.5 16.5 73.2 33.1 26.3 35.9 65.7 48.7 20.4 76.6 60.9 77.4 90.1 80.6 
37.3 107.2 69.1 53.1 40.4 69.2 34.2 0.0 55.3 50.7 33.3 23.6 42.9 39.6 45.5 71.4 97.6 87.8 33.8 60.8 51.4 76.8 51.6 56.5 72.5 36.6 70.9 45.7 98.4 55.4 46.4 91.0 96.7 79.6 34.5 23.5 55.8 71.1 60.8 22.8 43.1 60.5 86.8 12.7 14.3 31.1 29.3 37.4 88.5 52.1 6.3 61.1 72.4 23.1 48.8 64.5 33.7 55.4 81.7 100.0 
26.7 52.8 12.6 42.9 71.1 29.7 41.4 59.4 0.0 43.5 76.1 69.1 19.9 25.3 36.9 55.9 42.5 35.7 50.1 20.1 12.9 30.1 82.4 8.5 22.9 77.1 18.7 15.9 44.1 22.2 67.0 67.2 41.4 42.4 26.8 61.9 59.3 15.7 13.4 36.8 15.4 13.7 31.5 43.0 48.7 27.4 41.8 54.1 34.9 5.7 49.0 17.2 30.2 57.8 25.0 58.6 68.1 72.5 65.3 44.7 
29.3 85.7 49.2 78.1 86.8 72.1 23.3 54.1 48.0 0.0 83.3 73.8 51.8 21.5 68.0 93.5 70.7 76.7 70.4 29.5 30.6 73.6 98.6 51.3 41.8 86.1 61.4 28.3 81.5 62.0 88.1 108.4 74.6 85.5 24.7 70.9 88.7 53.0 56.7 30.3 46.8 56.8 67.0 41.2 55.9 28.5 21.4 20.1 74.4 37.7 46.1 32.5 73.6 68.5 18.4 92.5 80.7 96.2 104.0 77.8 
62.9 126.5 91.3 54.3 19.3 75.9 64.1 37.4 78.6 84.9 0.0 9.6 57.7 68.7 48.8 65.2 117.8 101.0 29.9 87.7 77.0 87.5 21.4 73.7 97.3 4.0 86.4 72.0 113.5 66.1 26.5 84.7 114.7 84.0 63.5 14.3 43.8 90.9 76.1 53.5 60.9 75.6 104.8 42.2 29.1 59.3 62.0 70.7 103.4 75.0 37.2 87.1 81.4 18.3 78.0 54.8 11.3 33.6 73.1 117.7 
55.4 120.4 80.2 52.7 21.1 75.1 58.5 27.7 71.0 76.2 12.4 0.0 51.7 59.8 45.4 65.3 111.3 96.2 27.1 79.4 68.9 83.1 29.4 67.4 89.5 13.0 80.8 63.7 108.2 61.3 29.9 85.2 108.7 81.4 54.6 8.7 45.1 84.2 70.4 44.2 54.3 69.9 98.7 32.9 20.7 50.5 52.4 61.1 98.1 67.4 27.7 79.0 77.4 12.8 69.2 55.8 13.8 38.2 74.2 111.8 
25.4 66.3 34.5 23.8 52.5 26.5 39.7 44.0 22.3 56.4 58.2 52.1 0.0 30.3 17.9 41.7 60.1 45.3 30.4 37.4 27.0 33.8 62.5 15.9 42.8 58.2 29.2 25.2 56.8 13.1 47.1 57.3 57.0 38.7 28.1 43.7 40.4 33.3 18.7 31.8 5.5 18.3 47.1 32.5 32.6 25.5 41.1 55.2 46.7 21.3 37.2 35.4 29.7 39.5 35.7 41.6 48.9 52.7 52.2 60.1 
10.2 76.3 37.9 56.0 68.1 51.5 17.6 42.6 30.0 22.3 72.6 60.0 34.2 0.0 46.6 72.0 62.0 60.8 51.0 21.6 14.6 55.0 81.2 31.8 34.3 70.9 44.0 9.5 68.1 41.0 69.0 87.2 63.4 65.4 5.2 55.0 67.9 38.6 37.4 16.9 25.4 37.4 54.3 27.4 39.7 9.4 17.3 28.8 59.6 19.7 33.6 22.6 54.0 51.9 9.3 71.1 64.0 76.6 82.5 66.8 
39.2 76.3 45.9 6.1 36.4 30.2 55.7 49.5 41.0 70.5 50.1 47.6 18.7 50.7 0.0 27.3 73.2 52.8 18.8 55.3 44.9 38.9 48.3 30.6 59.8 48.1 40.1 42.9 65.7 18.7 31.8 45.9 68.4 36.0 43.4 36.6 22.5 47.8 30.7 43.2 23.4 30.1 59.0 39.2 31.8 39.9 53.9 68.0 55.7 39.0 41.6 53.1 32.6 32.6 53.1 24.5 38.2 35.9 38.1 71.1 
